nct_id,drug,trial_name,endpoint_rank,endpoint_position,endpoint_verbatim_sha1,arm_id,timepoint,analysis_population,study_period,denominator,value_type,reported_value,reported_unit,responders,response_rate_pct,rate_is_derived,dispersion_type,dispersion_value,ci_pct,ci_lower,ci_upper,ctgov_class_title
NCT01232283,Apremilast,ESTEEM 2,secondary,13,3370884e3a2328b6385460081a9efcf09f6e8b33,OG000#per_protocol,,,,272,count_of_participants,11.0,participants,11,4.0,True,,,,,,Participants with any psoriasis rebound
NCT01232283,Apremilast,ESTEEM 2,secondary,13,3370884e3a2328b6385460081a9efcf09f6e8b33,OG000#per_protocol,,,,272,count_of_participants,12.0,participants,12,4.4,True,,,,,,PASI ≥ 125% of Baseline score after last dose
NCT01264939,Omalizumab,,secondary,1,dbe7c119e2292f1509d42821a26a7a76adbdf232,OG000,12w,full_analysis_set,,83,mean,-4.01,Units on a scale,,,False,standard_deviation,5.87,,,,
NCT01264939,Omalizumab,,secondary,1,dbe7c119e2292f1509d42821a26a7a76adbdf232,OG001,12w,full_analysis_set,,252,mean,-8.55,Units on a scale,,,False,standard_deviation,6.01,,,,
NCT01264939,Omalizumab,,secondary,2,dcedaa4645d02a06984fa293492faa5c3b8ea514,OG000,12w,full_analysis_set,,83,mean,-8.5,Units on a scale,,,False,standard_deviation,11.71,,,,
NCT01264939,Omalizumab,,secondary,2,dcedaa4645d02a06984fa293492faa5c3b8ea514,OG001,12w,full_analysis_set,,252,mean,-19.01,Units on a scale,,,False,standard_deviation,13.15,,,,
NCT01264939,Omalizumab,,secondary,3,979bfc125458e5fe8220c741a20ed9b8cfae9baf,OG000,12w,full_analysis_set,,83,mean,-4.49,Units on a scale,,,False,standard_deviation,6.33,,,,
NCT01264939,Omalizumab,,secondary,3,979bfc125458e5fe8220c741a20ed9b8cfae9baf,OG001,12w,full_analysis_set,,252,mean,-10.46,Units on a scale,,,False,standard_deviation,7.74,,,,
NCT01264939,Omalizumab,,secondary,4,57b12227207437afb05f0c8276dc8d03e8ca6699,OG000,12w,full_analysis_set,,83,median,5.0,Weeks,,,False,confidence_interval,,95.0,3.0,7.0,
NCT01264939,Omalizumab,,secondary,4,57b12227207437afb05f0c8276dc8d03e8ca6699,OG001,12w,full_analysis_set,,252,median,2.0,Weeks,,,False,confidence_interval,,95.0,1.0,2.0,
NCT01264939,Omalizumab,,secondary,5,2f4dd21a162d2d6c04dd515fb07cde39fddceb96,OG000,12w,full_analysis_set,,83,number,12.0,Percentage of participants,,12.0,False,,,,,,
NCT01264939,Omalizumab,,secondary,5,2f4dd21a162d2d6c04dd515fb07cde39fddceb96,OG001,12w,full_analysis_set,,252,number,52.4,Percentage of participants,,52.4,False,,,,,,
NCT01264939,Omalizumab,,secondary,6,ba660141baad848f510cae70c9d0ea63f55f0000,OG000,12w,full_analysis_set,,83,number,39.8,Percentage of participants,,39.8,False,,,,,,
NCT01264939,Omalizumab,,secondary,6,ba660141baad848f510cae70c9d0ea63f55f0000,OG001,12w,full_analysis_set,,252,number,69.8,Percentage of participants,,69.8,False,,,,,,
NCT01264939,Omalizumab,,secondary,7,e109d613bb4ea4ea58de8d4f97b401a64a4c541d,OG000,12w,full_analysis_set,,83,mean,-3.09,Units on a scale,,,False,standard_deviation,5.46,,,,
NCT01264939,Omalizumab,,secondary,7,e109d613bb4ea4ea58de8d4f97b401a64a4c541d,OG001,12w,full_analysis_set,,252,mean,-8.82,Units on a scale,,,False,standard_deviation,7.23,,,,
NCT01264939,Omalizumab,,secondary,8,8af5409aff134175b01d95a329501d67f52394b4,OG000,12w,full_analysis_set,,64,mean,-5.11,Units on a scale,,,False,standard_deviation,7.53,,,,
NCT01264939,Omalizumab,,secondary,8,8af5409aff134175b01d95a329501d67f52394b4,OG001,12w,full_analysis_set,,216,mean,-9.69,Units on a scale,,,False,standard_deviation,6.85,,,,
NCT01264939,Omalizumab,,secondary,9,9aedca76a04b250cbcbd344134ff3f8e60357074,OG000,4-12w,full_analysis_set,,68,mean,88.1,Percentage of days,,,False,standard_deviation,18.9,,,,
NCT01264939,Omalizumab,,secondary,9,9aedca76a04b250cbcbd344134ff3f8e60357074,OG001,4-12w,full_analysis_set,,224,mean,91.0,Percentage of days,,,False,standard_deviation,21.0,,,,
NCT01264939,Omalizumab,,secondary,10,f4376ec3cd79b1dc02067211ea72514f765318b8,OG000,12w,full_analysis_set,,83,number,4.8,Percentage of participants,,4.8,False,,,,,,
NCT01264939,Omalizumab,,secondary,10,f4376ec3cd79b1dc02067211ea72514f765318b8,OG001,12w,full_analysis_set,,252,number,33.7,Percentage of participants,,33.7,False,,,,,,
NCT01270971,Tavaborole,,primary,1,6e3183e897981a863b3ea1e4576b07c994b1c370,OG000,52w,full_analysis_set,,399,count_of_participants,26.0,participants,26,6.5,True,,,,,,Success
NCT01270971,Tavaborole,,primary,1,6e3183e897981a863b3ea1e4576b07c994b1c370,OG001,52w,full_analysis_set,,194,count_of_participants,1.0,participants,1,0.5,True,,,,,,Success
NCT01270971,Tavaborole,,primary,1,6e3183e897981a863b3ea1e4576b07c994b1c370,OG000,52w,full_analysis_set,,399,count_of_participants,373.0,participants,373,93.5,True,,,,,,Failure
NCT01270971,Tavaborole,,primary,1,6e3183e897981a863b3ea1e4576b07c994b1c370,OG001,52w,full_analysis_set,,194,count_of_participants,193.0,participants,193,99.5,True,,,,,,Failure
NCT01270971,Tavaborole,,secondary,1,6607b9b8e7ee24fde9d2f187da85649f195a5e3d,OG000,52w,full_analysis_set,,399,count_of_participants,104.0,participants,104,26.1,True,,,,,,Success
NCT01270971,Tavaborole,,secondary,1,6607b9b8e7ee24fde9d2f187da85649f195a5e3d,OG001,52w,full_analysis_set,,194,count_of_participants,18.0,participants,18,9.3,True,,,,,,Success
NCT01270971,Tavaborole,,secondary,1,6607b9b8e7ee24fde9d2f187da85649f195a5e3d,OG000,52w,full_analysis_set,,399,count_of_participants,295.0,participants,295,73.9,True,,,,,,Failure
NCT01270971,Tavaborole,,secondary,1,6607b9b8e7ee24fde9d2f187da85649f195a5e3d,OG001,52w,full_analysis_set,,194,count_of_participants,176.0,participants,176,90.7,True,,,,,,Failure
NCT01270971,Tavaborole,,secondary,2,455e2c4fecce0ddc98c028a869dc306121fa321b,OG000,52w,full_analysis_set,,399,count_of_participants,61.0,participants,61,15.3,True,,,,,,Success
NCT01270971,Tavaborole,,secondary,2,455e2c4fecce0ddc98c028a869dc306121fa321b,OG001,52w,full_analysis_set,,194,count_of_participants,3.0,participants,3,1.5,True,,,,,,Success
NCT01270971,Tavaborole,,secondary,2,455e2c4fecce0ddc98c028a869dc306121fa321b,OG000,52w,full_analysis_set,,399,count_of_participants,338.0,participants,338,84.7,True,,,,,,Failure
NCT01270971,Tavaborole,,secondary,2,455e2c4fecce0ddc98c028a869dc306121fa321b,OG001,52w,full_analysis_set,,194,count_of_participants,191.0,participants,191,98.5,True,,,,,,Failure
NCT01270971,Tavaborole,,secondary,3,2e2e4974f51660d78fce3c7996a5c72ab382d22c,OG000,52w,full_analysis_set,,399,count_of_participants,124.0,participants,124,31.1,True,,,,,,Success
NCT01270971,Tavaborole,,secondary,3,2e2e4974f51660d78fce3c7996a5c72ab382d22c,OG001,52w,full_analysis_set,,194,count_of_participants,14.0,participants,14,7.2,True,,,,,,Success
NCT01270971,Tavaborole,,secondary,3,2e2e4974f51660d78fce3c7996a5c72ab382d22c,OG000,52w,full_analysis_set,,399,count_of_participants,275.0,participants,275,68.9,True,,,,,,Failure
NCT01270971,Tavaborole,,secondary,3,2e2e4974f51660d78fce3c7996a5c72ab382d22c,OG001,52w,full_analysis_set,,194,count_of_participants,180.0,participants,180,92.8,True,,,,,,Failure
NCT01287117,Omalizumab,,primary,1,4b18ae73273aaf08906da71d91d09989b4d44ee2,OG000,12w,full_analysis_set,,80,mean,-3.63,Units on a scale,,,False,standard_deviation,5.22,,,,
NCT01287117,Omalizumab,,primary,1,4b18ae73273aaf08906da71d91d09989b4d44ee2,OG001,12w,full_analysis_set,,77,mean,-6.46,Units on a scale,,,False,standard_deviation,6.14,,,,
NCT01287117,Omalizumab,,primary,1,4b18ae73273aaf08906da71d91d09989b4d44ee2,OG002,12w,full_analysis_set,,80,mean,-6.66,Units on a scale,,,False,standard_deviation,6.28,,,,
NCT01287117,Omalizumab,,primary,1,4b18ae73273aaf08906da71d91d09989b4d44ee2,OG003,12w,full_analysis_set,,81,mean,-9.4,Units on a scale,,,False,standard_deviation,5.73,,,,
NCT01287117,Omalizumab,,secondary,1,dcedaa4645d02a06984fa293492faa5c3b8ea514,OG000,12w,full_analysis_set,,80,mean,-8.01,Units on a scale,,,False,standard_deviation,11.47,,,,
NCT01287117,Omalizumab,,secondary,1,dcedaa4645d02a06984fa293492faa5c3b8ea514,OG001,12w,full_analysis_set,,77,mean,-13.82,Units on a scale,,,False,standard_deviation,13.26,,,,
NCT01287117,Omalizumab,,secondary,1,dcedaa4645d02a06984fa293492faa5c3b8ea514,OG002,12w,full_analysis_set,,80,mean,-14.44,Units on a scale,,,False,standard_deviation,12.95,,,,
NCT01287117,Omalizumab,,secondary,1,dcedaa4645d02a06984fa293492faa5c3b8ea514,OG003,12w,full_analysis_set,,81,mean,-20.75,Units on a scale,,,False,standard_deviation,12.17,,,,
NCT01287117,Omalizumab,,secondary,2,979bfc125458e5fe8220c741a20ed9b8cfae9baf,OG000,12w,full_analysis_set,,80,mean,-4.37,Units on a scale,,,False,standard_deviation,6.6,,,,
NCT01287117,Omalizumab,,secondary,2,979bfc125458e5fe8220c741a20ed9b8cfae9baf,OG001,12w,full_analysis_set,,77,mean,-7.36,Units on a scale,,,False,standard_deviation,7.52,,,,
NCT01287117,Omalizumab,,secondary,2,979bfc125458e5fe8220c741a20ed9b8cfae9baf,OG002,12w,full_analysis_set,,80,mean,-7.78,Units on a scale,,,False,standard_deviation,7.08,,,,
NCT01287117,Omalizumab,,secondary,2,979bfc125458e5fe8220c741a20ed9b8cfae9baf,OG003,12w,full_analysis_set,,81,mean,-11.35,Units on a scale,,,False,standard_deviation,7.25,,,,
NCT01287117,Omalizumab,,secondary,3,57b12227207437afb05f0c8276dc8d03e8ca6699,OG000,12w,full_analysis_set,,57,median,4.0,Weeks,,,False,confidence_interval,,95.0,2.0,6.0,
NCT01287117,Omalizumab,,secondary,3,57b12227207437afb05f0c8276dc8d03e8ca6699,OG001,12w,full_analysis_set,,57,median,3.0,Weeks,,,False,confidence_interval,,95.0,2.0,5.0,
NCT01287117,Omalizumab,,secondary,3,57b12227207437afb05f0c8276dc8d03e8ca6699,OG002,12w,full_analysis_set,,66,median,2.0,Weeks,,,False,confidence_interval,,95.0,2.0,3.0,
NCT01287117,Omalizumab,,secondary,3,57b12227207437afb05f0c8276dc8d03e8ca6699,OG003,12w,full_analysis_set,,76,median,1.0,Weeks,,,False,confidence_interval,,95.0,1.0,2.0,
NCT01287117,Omalizumab,,secondary,4,2f4dd21a162d2d6c04dd515fb07cde39fddceb96,OG000,12w,full_analysis_set,,80,number,11.3,Percentage of participants,,11.3,False,,,,,,
NCT01287117,Omalizumab,,secondary,4,2f4dd21a162d2d6c04dd515fb07cde39fddceb96,OG001,12w,full_analysis_set,,77,number,26.0,Percentage of participants,,26.0,False,,,,,,
NCT01287117,Omalizumab,,secondary,4,2f4dd21a162d2d6c04dd515fb07cde39fddceb96,OG002,12w,full_analysis_set,,80,number,40.0,Percentage of participants,,40.0,False,,,,,,
NCT01287117,Omalizumab,,secondary,4,2f4dd21a162d2d6c04dd515fb07cde39fddceb96,OG003,12w,full_analysis_set,,81,number,51.9,Percentage of participants,,51.9,False,,,,,,
NCT01287117,Omalizumab,,secondary,5,ba660141baad848f510cae70c9d0ea63f55f0000,OG000,12w,full_analysis_set,,80,number,36.3,Percentage of participants,,36.3,False,,,,,,
NCT01287117,Omalizumab,,secondary,5,ba660141baad848f510cae70c9d0ea63f55f0000,OG001,12w,full_analysis_set,,77,number,55.8,Percentage of participants,,55.8,False,,,,,,
NCT01287117,Omalizumab,,secondary,5,ba660141baad848f510cae70c9d0ea63f55f0000,OG002,12w,full_analysis_set,,80,number,56.3,Percentage of participants,,56.3,False,,,,,,
NCT01287117,Omalizumab,,secondary,5,ba660141baad848f510cae70c9d0ea63f55f0000,OG003,12w,full_analysis_set,,81,number,75.3,Percentage of participants,,75.3,False,,,,,,
NCT01287117,Omalizumab,,secondary,6,e109d613bb4ea4ea58de8d4f97b401a64a4c541d,OG000,12w,full_analysis_set,,80,mean,-3.93,Units on a scale,,,False,standard_deviation,5.44,,,,
NCT01287117,Omalizumab,,secondary,6,e109d613bb4ea4ea58de8d4f97b401a64a4c541d,OG001,12w,full_analysis_set,,77,mean,-6.2,Units on a scale,,,False,standard_deviation,6.29,,,,
NCT01287117,Omalizumab,,secondary,6,e109d613bb4ea4ea58de8d4f97b401a64a4c541d,OG002,12w,full_analysis_set,,80,mean,-6.96,Units on a scale,,,False,standard_deviation,6.68,,,,
NCT01287117,Omalizumab,,secondary,6,e109d613bb4ea4ea58de8d4f97b401a64a4c541d,OG003,12w,full_analysis_set,,81,mean,-9.79,Units on a scale,,,False,standard_deviation,6.66,,,,
NCT01287117,Omalizumab,,secondary,7,8af5409aff134175b01d95a329501d67f52394b4,OG000,12w,full_analysis_set,,62,mean,-6.13,Units on a scale,,,False,standard_deviation,6.25,,,,
NCT01287117,Omalizumab,,secondary,7,8af5409aff134175b01d95a329501d67f52394b4,OG001,12w,full_analysis_set,,66,mean,-6.33,Units on a scale,,,False,standard_deviation,6.08,,,,
NCT01287117,Omalizumab,,secondary,7,8af5409aff134175b01d95a329501d67f52394b4,OG002,12w,full_analysis_set,,63,mean,-8.0,Units on a scale,,,False,standard_deviation,7.24,,,,
NCT01287117,Omalizumab,,secondary,7,8af5409aff134175b01d95a329501d67f52394b4,OG003,12w,full_analysis_set,,72,mean,-10.29,Units on a scale,,,False,standard_deviation,7.23,,,,
NCT01287117,Omalizumab,,secondary,8,9aedca76a04b250cbcbd344134ff3f8e60357074,OG000,4-12w,full_analysis_set,,66,mean,88.2,Percentage,,,False,standard_deviation,19.4,,,,
NCT01287117,Omalizumab,,secondary,8,9aedca76a04b250cbcbd344134ff3f8e60357074,OG001,4-12w,full_analysis_set,,69,mean,86.5,Percentage,,,False,standard_deviation,28.4,,,,
NCT01287117,Omalizumab,,secondary,8,9aedca76a04b250cbcbd344134ff3f8e60357074,OG002,4-12w,full_analysis_set,,70,mean,89.6,Percentage,,,False,standard_deviation,20.6,,,,
NCT01287117,Omalizumab,,secondary,8,9aedca76a04b250cbcbd344134ff3f8e60357074,OG003,4-12w,full_analysis_set,,74,mean,96.1,Percentage,,,False,standard_deviation,11.3,,,,
NCT01287117,Omalizumab,,secondary,9,f4376ec3cd79b1dc02067211ea72514f765318b8,OG000,12w,full_analysis_set,,80,number,8.8,Percentage of participants,,8.8,False,,,,,,
NCT01287117,Omalizumab,,secondary,9,f4376ec3cd79b1dc02067211ea72514f765318b8,OG001,12w,full_analysis_set,,77,number,11.7,Percentage of participants,,11.7,False,,,,,,
NCT01287117,Omalizumab,,secondary,9,f4376ec3cd79b1dc02067211ea72514f765318b8,OG002,12w,full_analysis_set,,80,number,15.0,Percentage of participants,,15.0,False,,,,,,
NCT01287117,Omalizumab,,secondary,9,f4376ec3cd79b1dc02067211ea72514f765318b8,OG003,12w,full_analysis_set,,81,number,35.8,Percentage of participants,,35.8,False,,,,,,
NCT01292473,Omalizumab,,primary,1,07f30a5483711e39e0d686d58c5b65fcb17085fe,OG000,12w,full_analysis_set,,79,mean,-5.14,Units on a scale,,,False,standard_deviation,5.58,,,,
NCT01292473,Omalizumab,,primary,1,07f30a5483711e39e0d686d58c5b65fcb17085fe,OG001,12w,full_analysis_set,,82,mean,-5.87,Units on a scale,,,False,standard_deviation,6.45,,,,
NCT01292473,Omalizumab,,primary,1,07f30a5483711e39e0d686d58c5b65fcb17085fe,OG002,12w,full_analysis_set,,82,mean,-8.14,Units on a scale,,,False,standard_deviation,6.44,,,,
NCT01292473,Omalizumab,,primary,1,07f30a5483711e39e0d686d58c5b65fcb17085fe,OG003,12w,full_analysis_set,,79,mean,-9.77,Units on a scale,,,False,standard_deviation,5.95,,,,
NCT01292473,Omalizumab,,secondary,1,7f0f5f55d5b144f21179579aa07d4d115d349f5f,OG000,12w,full_analysis_set,,79,mean,-10.36,Units on a scale,,,False,standard_deviation,11.61,,,,
NCT01292473,Omalizumab,,secondary,1,7f0f5f55d5b144f21179579aa07d4d115d349f5f,OG001,12w,full_analysis_set,,82,mean,-13.08,Units on a scale,,,False,standard_deviation,12.67,,,,
NCT01292473,Omalizumab,,secondary,1,7f0f5f55d5b144f21179579aa07d4d115d349f5f,OG002,12w,full_analysis_set,,82,mean,-17.89,Units on a scale,,,False,standard_deviation,13.23,,,,
NCT01292473,Omalizumab,,secondary,1,7f0f5f55d5b144f21179579aa07d4d115d349f5f,OG003,12w,full_analysis_set,,79,mean,-21.74,Units on a scale,,,False,standard_deviation,12.78,,,,
NCT01292473,Omalizumab,,secondary,2,0ce6d027cc5e05a8850667fb0d6028256411c04d,OG000,12w,full_analysis_set,,79,mean,-5.22,Units on a scale,,,False,standard_deviation,6.56,,,,
NCT01292473,Omalizumab,,secondary,2,0ce6d027cc5e05a8850667fb0d6028256411c04d,OG001,12w,full_analysis_set,,82,mean,-7.21,Units on a scale,,,False,standard_deviation,6.96,,,,
NCT01292473,Omalizumab,,secondary,2,0ce6d027cc5e05a8850667fb0d6028256411c04d,OG002,12w,full_analysis_set,,82,mean,-9.75,Units on a scale,,,False,standard_deviation,7.28,,,,
NCT01292473,Omalizumab,,secondary,2,0ce6d027cc5e05a8850667fb0d6028256411c04d,OG003,12w,full_analysis_set,,79,mean,-11.97,Units on a scale,,,False,standard_deviation,7.58,,,,
NCT01292473,Omalizumab,,secondary,3,57b12227207437afb05f0c8276dc8d03e8ca6699,OG000,12w,full_analysis_set,,79,median,4.0,Weeks,,,False,confidence_interval,,95.0,3.0,5.0,
NCT01292473,Omalizumab,,secondary,3,57b12227207437afb05f0c8276dc8d03e8ca6699,OG001,12w,full_analysis_set,,82,median,2.0,Weeks,,,False,confidence_interval,,95.0,2.0,3.0,
NCT01292473,Omalizumab,,secondary,3,57b12227207437afb05f0c8276dc8d03e8ca6699,OG002,12w,full_analysis_set,,82,median,2.0,Weeks,,,False,confidence_interval,,95.0,1.0,2.0,
NCT01292473,Omalizumab,,secondary,3,57b12227207437afb05f0c8276dc8d03e8ca6699,OG003,12w,full_analysis_set,,79,median,1.0,Weeks,,,False,confidence_interval,,95.0,1.0,2.0,
NCT01292473,Omalizumab,,secondary,4,fb1aa9a800e6f3aa12c0920352e7eefd7d404d59,OG000,12w,full_analysis_set,,79,number,19.0,Percentage of participants,,19.0,False,,,,,,
NCT01292473,Omalizumab,,secondary,4,fb1aa9a800e6f3aa12c0920352e7eefd7d404d59,OG001,12w,full_analysis_set,,82,number,26.8,Percentage of participants,,26.8,False,,,,,,
NCT01292473,Omalizumab,,secondary,4,fb1aa9a800e6f3aa12c0920352e7eefd7d404d59,OG002,12w,full_analysis_set,,82,number,42.7,Percentage of participants,,42.7,False,,,,,,
NCT01292473,Omalizumab,,secondary,4,fb1aa9a800e6f3aa12c0920352e7eefd7d404d59,OG003,12w,full_analysis_set,,79,number,65.8,Percentage of participants,,65.8,False,,,,,,
NCT01292473,Omalizumab,,secondary,5,ba660141baad848f510cae70c9d0ea63f55f0000,OG000,12w,full_analysis_set,,79,number,48.1,Percentage of participants,,48.1,False,,,,,,
NCT01292473,Omalizumab,,secondary,5,ba660141baad848f510cae70c9d0ea63f55f0000,OG001,12w,full_analysis_set,,82,number,56.1,Percentage of participants,,56.1,False,,,,,,
NCT01292473,Omalizumab,,secondary,5,ba660141baad848f510cae70c9d0ea63f55f0000,OG002,12w,full_analysis_set,,82,number,69.5,Percentage of participants,,69.5,False,,,,,,
NCT01292473,Omalizumab,,secondary,5,ba660141baad848f510cae70c9d0ea63f55f0000,OG003,12w,full_analysis_set,,79,number,78.5,Percentage of participants,,78.5,False,,,,,,
NCT01292473,Omalizumab,,secondary,6,7cb12a90189501db7304eef5fed8f9af572a7c62,OG000,12w,full_analysis_set,,79,mean,-4.04,Units on a scale,,,False,standard_deviation,5.55,,,,
NCT01292473,Omalizumab,,secondary,6,7cb12a90189501db7304eef5fed8f9af572a7c62,OG001,12w,full_analysis_set,,82,mean,-6.52,Units on a scale,,,False,standard_deviation,6.33,,,,
NCT01292473,Omalizumab,,secondary,6,7cb12a90189501db7304eef5fed8f9af572a7c62,OG002,12w,full_analysis_set,,82,mean,-7.84,Units on a scale,,,False,standard_deviation,6.75,,,,
NCT01292473,Omalizumab,,secondary,6,7cb12a90189501db7304eef5fed8f9af572a7c62,OG003,12w,full_analysis_set,,79,mean,-11.0,Units on a scale,,,False,standard_deviation,7.18,,,,
NCT01292473,Omalizumab,,secondary,7,aa472bb8e3bf77b71403992fd902fac144924f50,OG000,12w,full_analysis_set,,69,mean,-6.09,Units on a scale,,,False,standard_deviation,7.47,,,,
NCT01292473,Omalizumab,,secondary,7,aa472bb8e3bf77b71403992fd902fac144924f50,OG001,12w,full_analysis_set,,68,mean,-7.5,Units on a scale,,,False,standard_deviation,7.16,,,,
NCT01292473,Omalizumab,,secondary,7,aa472bb8e3bf77b71403992fd902fac144924f50,OG002,12w,full_analysis_set,,70,mean,-8.29,Units on a scale,,,False,standard_deviation,6.31,,,,
NCT01292473,Omalizumab,,secondary,7,aa472bb8e3bf77b71403992fd902fac144924f50,OG003,12w,full_analysis_set,,73,mean,-10.15,Units on a scale,,,False,standard_deviation,6.83,,,,
NCT01292473,Omalizumab,,secondary,8,9aedca76a04b250cbcbd344134ff3f8e60357074,OG000,4-12w,full_analysis_set,,70,mean,89.2,Percentage of days,,,False,standard_deviation,19.0,,,,
NCT01292473,Omalizumab,,secondary,8,9aedca76a04b250cbcbd344134ff3f8e60357074,OG001,4-12w,full_analysis_set,,71,mean,93.5,Percentage of days,,,False,standard_deviation,14.9,,,,
NCT01292473,Omalizumab,,secondary,8,9aedca76a04b250cbcbd344134ff3f8e60357074,OG002,4-12w,full_analysis_set,,74,mean,91.6,Percentage of days,,,False,standard_deviation,17.4,,,,
NCT01292473,Omalizumab,,secondary,8,9aedca76a04b250cbcbd344134ff3f8e60357074,OG003,4-12w,full_analysis_set,,74,mean,95.5,Percentage of days,,,False,standard_deviation,14.5,,,,
NCT01302119,Tavaborole,,primary,1,6e3183e897981a863b3ea1e4576b07c994b1c370,OG000,52w,full_analysis_set,,396,count_of_participants,36.0,participants,36,9.1,True,,,,,,Success
NCT01302119,Tavaborole,,primary,1,6e3183e897981a863b3ea1e4576b07c994b1c370,OG001,52w,full_analysis_set,,205,count_of_participants,3.0,participants,3,1.5,True,,,,,,Success
NCT01302119,Tavaborole,,primary,1,6e3183e897981a863b3ea1e4576b07c994b1c370,OG000,52w,full_analysis_set,,396,count_of_participants,360.0,participants,360,90.9,True,,,,,,Failure
