nct_id,drug,trial_name,endpoint_rank,endpoint_position,endpoint_verbatim_sha1,timepoint,test_arm_id,reference_arm_id,comparison_kind,effect_type,effect_type_verbatim,effect_value,ci_pct,ci_lower,ci_upper,ci_sides,p_value_comparator,p_value,p_value_verbatim,statistical_method,adjusted_for
NCT03349060,Abrocitinib,JADE Mono-1,secondary,18,18929be74bde6355b608314977266bbe38040c8c,12w,OG001,OG002,superiority,ls_mean_difference,Difference in LS mean,-21.9,95.0,-27.5,-16.3,2,<,0.0001,<.0001,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,19,6dc2ecab3aa8d10b47f4177fb0162068cb480e8f,2w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,22.3,95.0,8.7,35.9,2,=,0.0028,0.0028,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,19,6dc2ecab3aa8d10b47f4177fb0162068cb480e8f,2w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,40.1,95.0,27.1,53.2,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,19,6dc2ecab3aa8d10b47f4177fb0162068cb480e8f,4w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,17.1,95.0,2.8,31.4,2,=,0.0217,0.0217,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,19,6dc2ecab3aa8d10b47f4177fb0162068cb480e8f,4w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,32.2,95.0,18.5,45.9,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,19,6dc2ecab3aa8d10b47f4177fb0162068cb480e8f,8w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,15.7,95.0,1.4,30.0,2,=,0.0363,0.0363,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,19,6dc2ecab3aa8d10b47f4177fb0162068cb480e8f,8w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,23.7,95.0,9.8,37.7,2,=,0.0011,0.0011,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,19,6dc2ecab3aa8d10b47f4177fb0162068cb480e8f,12w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,20.1,95.0,5.8,34.5,2,=,0.008,0.0080,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,19,6dc2ecab3aa8d10b47f4177fb0162068cb480e8f,12w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,29.1,95.0,15.0,43.3,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,20,70edceabd599d50215539cf2793888d2a40ff11f,2w,OG000,OG002,superiority,ls_mean_difference,Difference in LS mean,-3.8,95.0,-5.4,-2.2,2,<,0.0001,<0.0001,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,20,70edceabd599d50215539cf2793888d2a40ff11f,2w,OG001,OG002,superiority,ls_mean_difference,Difference in LS mean,-5.5,95.0,-7.1,-3.9,2,<,0.0001,<0.0001,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,20,70edceabd599d50215539cf2793888d2a40ff11f,4w,OG000,OG002,superiority,ls_mean_difference,Difference in LS mean,-3.3,95.0,-5.0,-1.7,2,=,0.0001,0.0001,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,20,70edceabd599d50215539cf2793888d2a40ff11f,4w,OG001,OG002,superiority,ls_mean_difference,Difference in LS mean,-6.1,95.0,-7.8,-4.5,2,<,0.0001,<.0001,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,20,70edceabd599d50215539cf2793888d2a40ff11f,8w,OG000,OG002,superiority,ls_mean_difference,Difference in LS mean,-2.8,95.0,-4.8,-0.7,2,=,0.0075,0.0075,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,20,70edceabd599d50215539cf2793888d2a40ff11f,8w,OG001,OG002,superiority,ls_mean_difference,Difference in LS mean,-5.3,95.0,-7.4,-3.3,2,<,0.0001,<0.0001,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,20,70edceabd599d50215539cf2793888d2a40ff11f,12w,OG000,OG002,superiority,ls_mean_difference,Difference in LS mean,-2.8,95.0,-4.8,-0.8,2,=,0.0072,0.0072,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,20,70edceabd599d50215539cf2793888d2a40ff11f,12w,OG001,OG002,superiority,ls_mean_difference,Difference in LS mean,-4.9,95.0,-6.9,-2.9,2,<,0.0001,<0.0001,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,21,d1e93601585f7dd42539f91cc26f9fc8c490bf9b,2w,OG000,OG002,superiority,ls_mean_difference,Difference in LS mean,-1.3,95.0,-3.5,1.0,2,=,0.275,0.2750,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,21,d1e93601585f7dd42539f91cc26f9fc8c490bf9b,2w,OG001,OG002,superiority,ls_mean_difference,Difference in LS mean,-2.5,95.0,-4.8,-0.3,2,=,0.028,0.0280,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,21,d1e93601585f7dd42539f91cc26f9fc8c490bf9b,4w,OG000,OG002,superiority,ls_mean_difference,Difference in LS mean,-3.5,95.0,-5.9,-1.1,2,=,0.0051,0.0051,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,21,d1e93601585f7dd42539f91cc26f9fc8c490bf9b,4w,OG001,OG002,superiority,ls_mean_difference,Difference in LS mean,-6.4,95.0,-8.8,-4.0,2,<,0.0001,<0.0001,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,21,d1e93601585f7dd42539f91cc26f9fc8c490bf9b,8w,OG000,OG002,superiority,ls_mean_difference,Difference in LS mean,-2.1,95.0,-5.1,0.9,2,=,0.1706,0.1706,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,21,d1e93601585f7dd42539f91cc26f9fc8c490bf9b,8w,OG001,OG002,superiority,ls_mean_difference,Difference in LS mean,-4.4,95.0,-7.4,-1.4,2,=,0.0048,0.0048,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,21,d1e93601585f7dd42539f91cc26f9fc8c490bf9b,12w,OG000,OG002,superiority,ls_mean_difference,Difference in LS mean,-2.5,95.0,-5.2,0.1,2,=,0.0629,0.0629,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,21,d1e93601585f7dd42539f91cc26f9fc8c490bf9b,12w,OG001,OG002,superiority,ls_mean_difference,Difference in LS mean,-3.6,95.0,-6.2,-0.9,2,=,0.01,0.0100,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,22,7b5fece889e032099b1572c44096b99fdf9775d4,2w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,6.6,95.0,-0.7,13.9,2,=,0.1238,0.1238,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,22,7b5fece889e032099b1572c44096b99fdf9775d4,2w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,20.1,95.0,11.0,29.2,2,=,0.0008,0.0008,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,22,7b5fece889e032099b1572c44096b99fdf9775d4,4w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,6.8,95.0,-2.8,16.4,2,=,0.2091,0.2091,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,22,7b5fece889e032099b1572c44096b99fdf9775d4,4w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,24.0,95.0,12.9,35.0,2,=,0.0005,0.0005,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,22,7b5fece889e032099b1572c44096b99fdf9775d4,8w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,9.1,95.0,-0.9,19.1,2,=,0.1161,0.1161,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,22,7b5fece889e032099b1572c44096b99fdf9775d4,8w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,26.5,95.0,15.3,37.7,2,=,0.0002,0.0002,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,22,7b5fece889e032099b1572c44096b99fdf9775d4,12w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,8.1,95.0,-2.8,19.1,2,=,0.1837,0.1837,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,22,7b5fece889e032099b1572c44096b99fdf9775d4,12w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,19.8,95.0,8.1,31.6,2,=,0.0046,0.0046,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,23,9362c252ca041776e88d9336113c85b21b9d70b8,2w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,3.2,95.0,-10.3,16.6,2,=,0.4795,0.4795,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,23,9362c252ca041776e88d9336113c85b21b9d70b8,2w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,0.0,95.0,-12.7,12.7,2,,,,,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,23,9362c252ca041776e88d9336113c85b21b9d70b8,4w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,13.3,95.0,-3.6,30.3,2,=,0.1452,0.1452,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,23,9362c252ca041776e88d9336113c85b21b9d70b8,4w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,9.7,95.0,-6.1,25.4,2,=,0.2232,0.2232,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,23,9362c252ca041776e88d9336113c85b21b9d70b8,8w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,5.8,95.0,-13.7,25.4,2,=,0.5707,0.5707,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,23,9362c252ca041776e88d9336113c85b21b9d70b8,8w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,5.8,95.0,-13.6,25.1,2,=,0.5777,0.5777,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,23,9362c252ca041776e88d9336113c85b21b9d70b8,12w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,19.3,95.0,1.0,37.5,2,=,0.0744,0.0744,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,23,9362c252ca041776e88d9336113c85b21b9d70b8,12w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,9.7,95.0,-6.1,25.4,2,=,0.2232,0.2232,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,24,aab7a0591c241e0bf88ebea0f525a668e14461b1,2w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,31.6,95.0,17.2,46.0,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,24,aab7a0591c241e0bf88ebea0f525a668e14461b1,2w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,35.7,95.0,21.5,49.9,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,24,aab7a0591c241e0bf88ebea0f525a668e14461b1,4w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,20.4,95.0,5.2,35.6,2,=,0.009,0.0090,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,24,aab7a0591c241e0bf88ebea0f525a668e14461b1,4w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,33.3,95.0,19.0,47.7,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,24,aab7a0591c241e0bf88ebea0f525a668e14461b1,8w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,16.5,95.0,0.6,32.4,2,=,0.0421,0.0421,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,24,aab7a0591c241e0bf88ebea0f525a668e14461b1,8w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,33.8,95.0,18.9,48.8,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,24,aab7a0591c241e0bf88ebea0f525a668e14461b1,12w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,23.5,95.0,8.2,38.8,2,=,0.0035,0.0035,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,24,aab7a0591c241e0bf88ebea0f525a668e14461b1,12w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,28.8,95.0,13.8,43.9,2,=,0.0002,0.0002,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,25,18430b94e388eebb3c98d867d269c27534d2a0c9,2w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,17.1,95.0,-9.1,43.2,2,=,0.2497,0.2497,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,25,18430b94e388eebb3c98d867d269c27534d2a0c9,2w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,17.1,95.0,-9.0,43.3,2,=,0.2371,0.2371,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,25,18430b94e388eebb3c98d867d269c27534d2a0c9,4w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,28.8,95.0,-0.8,58.3,2,=,0.0697,0.0697,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,25,18430b94e388eebb3c98d867d269c27534d2a0c9,4w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,43.9,95.0,16.2,71.7,2,=,0.003,0.0030,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,25,18430b94e388eebb3c98d867d269c27534d2a0c9,8w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,31.0,95.0,2.0,59.9,2,=,0.0583,0.0583,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,25,18430b94e388eebb3c98d867d269c27534d2a0c9,8w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,41.2,95.0,13.2,69.1,2,=,0.0085,0.0085,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,25,18430b94e388eebb3c98d867d269c27534d2a0c9,12w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,19.3,95.0,-9.8,48.5,2,=,0.1948,0.1948,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,25,18430b94e388eebb3c98d867d269c27534d2a0c9,12w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,30.6,95.0,2.8,58.5,2,=,0.0296,0.0296,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,26,47327cf3885ca71a5cb6ed5e9f2a64be5fc08e9e,2w,OG000,OG002,superiority,ls_mean_difference,Difference in LS mean,-0.5,95.0,-1.1,0.2,2,=,0.1718,0.1718,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,26,47327cf3885ca71a5cb6ed5e9f2a64be5fc08e9e,2w,OG001,OG002,superiority,ls_mean_difference,Difference in LS mean,-1.1,95.0,-1.7,-0.4,2,=,0.0018,0.0018,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,26,47327cf3885ca71a5cb6ed5e9f2a64be5fc08e9e,4w,OG000,OG002,superiority,ls_mean_difference,Difference in LS mean,-1.3,95.0,-2.0,-0.6,2,=,0.0005,0.0005,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,26,47327cf3885ca71a5cb6ed5e9f2a64be5fc08e9e,4w,OG001,OG002,superiority,ls_mean_difference,Difference in LS mean,-1.8,95.0,-2.5,-1.1,2,<,0.0001,<0.0001,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,26,47327cf3885ca71a5cb6ed5e9f2a64be5fc08e9e,8w,OG000,OG002,superiority,ls_mean_difference,Difference in LS mean,-0.7,95.0,-1.5,-0.0,2,=,0.0476,0.0476,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,26,47327cf3885ca71a5cb6ed5e9f2a64be5fc08e9e,8w,OG001,OG002,superiority,ls_mean_difference,Difference in LS mean,-1.7,95.0,-2.4,-1.0,2,<,0.0001,<0.0001,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,26,47327cf3885ca71a5cb6ed5e9f2a64be5fc08e9e,12w,OG000,OG002,superiority,ls_mean_difference,Difference in LS mean,-1.1,95.0,-1.9,-0.4,2,=,0.0028,0.0028,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,26,47327cf3885ca71a5cb6ed5e9f2a64be5fc08e9e,12w,OG001,OG002,superiority,ls_mean_difference,Difference in LS mean,-1.6,95.0,-2.3,-0.9,2,<,0.0001,<0.0001,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,27,219121e927e462ca3c4c1af77bf7e6fb6df12117,2w,OG000,OG002,superiority,ls_mean_difference,Difference in LS mean,-0.2,95.0,-0.9,0.5,2,=,0.6134,0.6134,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,27,219121e927e462ca3c4c1af77bf7e6fb6df12117,2w,OG001,OG002,superiority,ls_mean_difference,Difference in LS mean,-0.7,95.0,-1.4,-0.0,2,=,0.0422,0.0422,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,27,219121e927e462ca3c4c1af77bf7e6fb6df12117,4w,OG000,OG002,superiority,ls_mean_difference,Difference in LS mean,-0.5,95.0,-1.2,0.3,2,=,0.205,0.2050,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,27,219121e927e462ca3c4c1af77bf7e6fb6df12117,4w,OG001,OG002,superiority,ls_mean_difference,Difference in LS mean,-1.2,95.0,-1.9,-0.5,2,=,0.0012,0.0012,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,27,219121e927e462ca3c4c1af77bf7e6fb6df12117,8w,OG000,OG002,superiority,ls_mean_difference,Difference in LS mean,-0.4,95.0,-1.2,0.3,2,=,0.2657,0.2657,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,27,219121e927e462ca3c4c1af77bf7e6fb6df12117,8w,OG001,OG002,superiority,ls_mean_difference,Difference in LS mean,-1.2,95.0,-2.0,-0.5,2,=,0.0019,0.0019,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,27,219121e927e462ca3c4c1af77bf7e6fb6df12117,12w,OG000,OG002,superiority,ls_mean_difference,Difference in LS mean,-0.5,95.0,-1.3,0.2,2,=,0.1675,0.1675,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,27,219121e927e462ca3c4c1af77bf7e6fb6df12117,12w,OG001,OG002,superiority,ls_mean_difference,Difference in LS mean,-1.0,95.0,-1.8,-0.3,2,=,0.0085,0.0085,Mixed Models Analysis,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,28,d8e668ad2d0756bf587e48dbaffca4607af3c07b,2w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,8.8,95.0,-19.6,37.2,2,=,0.5539,0.5539,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,28,d8e668ad2d0756bf587e48dbaffca4607af3c07b,2w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,27.9,95.0,0.8,55.1,2,=,0.0561,0.0561,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,28,d8e668ad2d0756bf587e48dbaffca4607af3c07b,4w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,-4.9,95.0,-33.4,23.7,2,=,0.746,0.7460,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,28,d8e668ad2d0756bf587e48dbaffca4607af3c07b,4w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,-0.0,95.0,-28.3,28.3,2,=,1.0,1.0000,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,28,d8e668ad2d0756bf587e48dbaffca4607af3c07b,8w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,20.8,95.0,-4.5,46.2,2,=,0.1474,0.1474,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,28,d8e668ad2d0756bf587e48dbaffca4607af3c07b,8w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,37.3,95.0,12.1,62.5,2,=,0.0123,0.0123,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,28,d8e668ad2d0756bf587e48dbaffca4607af3c07b,12w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,-0.4,95.0,-28.5,27.6,2,=,0.976,0.9760,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,28,d8e668ad2d0756bf587e48dbaffca4607af3c07b,12w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,7.8,95.0,-20.4,36.1,2,=,0.5965,0.5965,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,29,b161a8a65f5261dcc70bafc8922c32beb1e3b337,2w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,24.0,95.0,-9.9,58.0,2,=,0.2278,0.2278,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,29,b161a8a65f5261dcc70bafc8922c32beb1e3b337,2w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,35.2,95.0,-2.0,72.4,2,=,0.0996,0.0996,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,29,b161a8a65f5261dcc70bafc8922c32beb1e3b337,4w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,14.5,95.0,-21.6,50.6,2,=,0.4449,0.4449,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,29,b161a8a65f5261dcc70bafc8922c32beb1e3b337,4w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,16.9,95.0,-21.6,55.5,2,=,0.4139,0.4139,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,29,b161a8a65f5261dcc70bafc8922c32beb1e3b337,8w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,-6.7,95.0,-40.7,27.4,2,=,0.729,0.7290,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,29,b161a8a65f5261dcc70bafc8922c32beb1e3b337,8w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,8.7,95.0,-27.3,44.6,2,=,0.6585,0.6585,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,29,b161a8a65f5261dcc70bafc8922c32beb1e3b337,12w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,18.2,95.0,-18.7,55.1,2,=,0.3638,0.3638,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,29,b161a8a65f5261dcc70bafc8922c32beb1e3b337,12w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,40.5,95.0,2.4,78.5,2,=,0.055,0.0550,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,30,3278fac557266aefe7bc9ea0c07d2675e75be713,2w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,-18.8,95.0,-58.4,20.9,2,=,0.4036,0.4036,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,30,3278fac557266aefe7bc9ea0c07d2675e75be713,2w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,-35.3,95.0,-75.9,5.3,2,=,0.158,0.1580,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,30,3278fac557266aefe7bc9ea0c07d2675e75be713,4w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,-14.2,95.0,-53.5,25.1,2,=,0.514,0.5140,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,30,3278fac557266aefe7bc9ea0c07d2675e75be713,4w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,-19.8,95.0,-63.3,23.7,2,=,0.4149,0.4149,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,30,3278fac557266aefe7bc9ea0c07d2675e75be713,8w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,-18.8,95.0,-58.4,20.9,2,=,0.4036,0.4036,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,30,3278fac557266aefe7bc9ea0c07d2675e75be713,8w,OG001,OG002,superiority,response_rate_difference,Difference in Percentage,-30.7,95.0,-70.9,9.6,2,=,0.2092,0.2092,Cochran-Mantel-Haenszel,
NCT03349060,Abrocitinib,JADE Mono-1,secondary,30,3278fac557266aefe7bc9ea0c07d2675e75be713,12w,OG000,OG002,superiority,response_rate_difference,Difference in Percentage,11.9,95.0,-29.1,53.0,2,=,0.5982,0.5982,Cochran-Mantel-Haenszel,
