nct_id,drug,trial_name,measure,arm,meddra_pt,meddra_soc,n_affected,n_at_risk,pct
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adults: Double-blind Period - Placebo,NASOPHARYNGITIS,Infections and infestations,16,241,6.6
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adults: Double-blind Period - Upadacitinib 15 mg QD,NASOPHARYNGITIS,Infections and infestations,19,239,7.9
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adults: Double-blind Period - Upadacitinib 30 mg QD,NASOPHARYNGITIS,Infections and infestations,28,243,11.5
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adolescents: Double-blind Period - Placebo,NASOPHARYNGITIS,Infections and infestations,1,61,1.6
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adolescents: Double-blind Period - Upadacitinib 15 mg QD,NASOPHARYNGITIS,Infections and infestations,3,64,4.7
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adolescents: Double-blind Period - Upadacitinib 30 mg QD,NASOPHARYNGITIS,Infections and infestations,5,64,7.8
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adults: Blinded Extension Period - Upadacitinib 15 mg,NASOPHARYNGITIS,Infections and infestations,38,231,16.5
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adults: Blinded Extension Period - Upadacitinib 30 mg,NASOPHARYNGITIS,Infections and infestations,32,228,14.0
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adults: Blinded Extension Period - PBO/Upadacitinib 15 mg,NASOPHARYNGITIS,Infections and infestations,15,102,14.7
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adults: Blinded Extension Period - PBO/Upadacitinib 30 mg,NASOPHARYNGITIS,Infections and infestations,13,105,12.4
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adolescents: Blinded Extension Period - Upadacitinib 15 mg QD,NASOPHARYNGITIS,Infections and infestations,8,64,12.5
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adolescents: Blinded Extension Period - Upadacitinib 30 mg QD,NASOPHARYNGITIS,Infections and infestations,8,64,12.5
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adolescents: Blinded Extension Period - PBO/ Upadacitinib 15 mg,NASOPHARYNGITIS,Infections and infestations,3,30,10.0
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adolescents: Blinded Extension Period - PBO/ Upadacitinib 30 mg,NASOPHARYNGITIS,Infections and infestations,4,27,14.8
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adults: Double-blind Period - Placebo,HERPES ZOSTER,Infections and infestations,0,241,0.0
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adults: Double-blind Period - Upadacitinib 15 mg QD,HERPES ZOSTER,Infections and infestations,4,239,1.7
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adults: Double-blind Period - Upadacitinib 30 mg QD,HERPES ZOSTER,Infections and infestations,4,243,1.6
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adolescents: Double-blind Period - Placebo,HERPES ZOSTER,Infections and infestations,0,61,0.0
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adolescents: Double-blind Period - Upadacitinib 15 mg QD,HERPES ZOSTER,Infections and infestations,1,64,1.6
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adolescents: Double-blind Period - Upadacitinib 30 mg QD,HERPES ZOSTER,Infections and infestations,1,64,1.6
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adults: Blinded Extension Period - Upadacitinib 15 mg,HERPES ZOSTER,Infections and infestations,23,231,10.0
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adults: Blinded Extension Period - Upadacitinib 30 mg,HERPES ZOSTER,Infections and infestations,30,228,13.2
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adults: Blinded Extension Period - PBO/Upadacitinib 15 mg,HERPES ZOSTER,Infections and infestations,3,102,2.9
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adults: Blinded Extension Period - PBO/Upadacitinib 30 mg,HERPES ZOSTER,Infections and infestations,12,105,11.4
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adolescents: Blinded Extension Period - Upadacitinib 15 mg QD,HERPES ZOSTER,Infections and infestations,1,64,1.6
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adolescents: Blinded Extension Period - Upadacitinib 30 mg QD,HERPES ZOSTER,Infections and infestations,7,64,10.9
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adolescents: Blinded Extension Period - PBO/ Upadacitinib 15 mg,HERPES ZOSTER,Infections and infestations,2,30,6.7
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adolescents: Blinded Extension Period - PBO/ Upadacitinib 30 mg,HERPES ZOSTER,Infections and infestations,4,27,14.8
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adults: Double-blind Period - Placebo,IMPETIGO,Infections and infestations,6,241,2.5
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adults: Double-blind Period - Upadacitinib 15 mg QD,IMPETIGO,Infections and infestations,3,239,1.3
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adults: Double-blind Period - Upadacitinib 30 mg QD,IMPETIGO,Infections and infestations,2,243,0.8
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adolescents: Double-blind Period - Placebo,IMPETIGO,Infections and infestations,0,61,0.0
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adolescents: Double-blind Period - Upadacitinib 15 mg QD,IMPETIGO,Infections and infestations,1,64,1.6
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adolescents: Double-blind Period - Upadacitinib 30 mg QD,IMPETIGO,Infections and infestations,1,64,1.6
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adults: Blinded Extension Period - Upadacitinib 15 mg,IMPETIGO,Infections and infestations,11,231,4.8
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adults: Blinded Extension Period - Upadacitinib 30 mg,IMPETIGO,Infections and infestations,12,228,5.3
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adults: Blinded Extension Period - PBO/Upadacitinib 15 mg,IMPETIGO,Infections and infestations,2,102,2.0
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adults: Blinded Extension Period - PBO/Upadacitinib 30 mg,IMPETIGO,Infections and infestations,4,105,3.8
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adolescents: Blinded Extension Period - Upadacitinib 15 mg QD,IMPETIGO,Infections and infestations,5,64,7.8
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adolescents: Blinded Extension Period - Upadacitinib 30 mg QD,IMPETIGO,Infections and infestations,8,64,12.5
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adolescents: Blinded Extension Period - PBO/ Upadacitinib 15 mg,IMPETIGO,Infections and infestations,2,30,6.7
NCT03569293,Upadacitinib,Measure Up 1,most_common_adverse_events,Adolescents: Blinded Extension Period - PBO/ Upadacitinib 30 mg,IMPETIGO,Infections and infestations,2,27,7.4
NCT03570749,Baricitinib,BRAVE-AA1,serious_adverse_event_rate,Placebo Phase 2,,,0,28,0.0
NCT03570749,Baricitinib,BRAVE-AA1,serious_adverse_event_rate,2 mg Baricitinib Phase 2,,,0,27,0.0
NCT03570749,Baricitinib,BRAVE-AA1,serious_adverse_event_rate,4 mg Baricitinib Phase 2,,,2,27,7.4
NCT03570749,Baricitinib,BRAVE-AA1,serious_adverse_event_rate,"All Baricitinib Phase 2 (Combined Baricitinib: 1 mg/4 mg, 2 mg and 4 mg)",,,3,106,2.8
NCT03570749,Baricitinib,BRAVE-AA1,serious_adverse_event_rate,Placebo Phase 3,,,3,189,1.6
NCT03570749,Baricitinib,BRAVE-AA1,serious_adverse_event_rate,2 mg Baricitinib Phase 3,,,7,183,3.8
NCT03570749,Baricitinib,BRAVE-AA1,serious_adverse_event_rate,4 mg Baricitinib Phase 3,,,16,280,5.7
NCT03570749,Baricitinib,BRAVE-AA1,serious_adverse_event_rate,All Baricitinib Phase 3 (Combined Baricitinib: 2 mg and 4 mg),,,40,619,6.5
NCT03570749,Baricitinib,BRAVE-AA1,serious_adverse_event_rate,4 mg Baricitinib Phase 3 Open-Label Addendum,,,1,19,5.3
NCT03570749,Baricitinib,BRAVE-AA1,death_rate,Placebo Phase 2,,,0,28,0.0
NCT03570749,Baricitinib,BRAVE-AA1,death_rate,2 mg Baricitinib Phase 2,,,0,27,0.0
NCT03570749,Baricitinib,BRAVE-AA1,death_rate,4 mg Baricitinib Phase 2,,,0,27,0.0
NCT03570749,Baricitinib,BRAVE-AA1,death_rate,"All Baricitinib Phase 2 (Combined Baricitinib: 1 mg/4 mg, 2 mg and 4 mg)",,,0,106,0.0
NCT03570749,Baricitinib,BRAVE-AA1,death_rate,Placebo Phase 3,,,0,189,0.0
NCT03570749,Baricitinib,BRAVE-AA1,death_rate,2 mg Baricitinib Phase 3,,,0,183,0.0
NCT03570749,Baricitinib,BRAVE-AA1,death_rate,4 mg Baricitinib Phase 3,,,0,280,0.0
NCT03570749,Baricitinib,BRAVE-AA1,death_rate,All Baricitinib Phase 3 (Combined Baricitinib: 2 mg and 4 mg),,,0,619,0.0
NCT03570749,Baricitinib,BRAVE-AA1,death_rate,4 mg Baricitinib Phase 3 Open-Label Addendum,,,0,19,0.0
NCT03570749,Baricitinib,BRAVE-AA1,discontinuation_due_to_ae_rate,Placebo Phase 2,,,0,28,0.0
NCT03570749,Baricitinib,BRAVE-AA1,discontinuation_due_to_ae_rate,1 Milligram (mg) / 4 mg Baricitinib Phase 2,,,0,28,0.0
NCT03570749,Baricitinib,BRAVE-AA1,discontinuation_due_to_ae_rate,2 mg Baricitinib Phase 2,,,0,27,0.0
NCT03570749,Baricitinib,BRAVE-AA1,discontinuation_due_to_ae_rate,4 mg Baricitinib Phase 2,,,1,27,3.7
NCT03570749,Baricitinib,BRAVE-AA1,discontinuation_due_to_ae_rate,Placebo Phase 3,,,0,0,
NCT03570749,Baricitinib,BRAVE-AA1,discontinuation_due_to_ae_rate,2 mg Baricitinib Phase 3,,,0,0,
NCT03570749,Baricitinib,BRAVE-AA1,discontinuation_due_to_ae_rate,4 mg Baricitinib Phase 3,,,0,0,
NCT03570749,Baricitinib,BRAVE-AA1,discontinuation_due_to_ae_rate,Placebo/ Placebo Phase 3,,,0,0,
NCT03570749,Baricitinib,BRAVE-AA1,discontinuation_due_to_ae_rate,Placebo/ 2 mg Baricitinib Phase 3,,,0,0,
NCT03570749,Baricitinib,BRAVE-AA1,discontinuation_due_to_ae_rate,Placebo/ 4 mg Baricitinib Phase 3,,,0,0,
NCT03570749,Baricitinib,BRAVE-AA1,discontinuation_due_to_ae_rate,2 mg Baricitinib /2 mg Baricitinib Phase 3,,,0,0,
NCT03570749,Baricitinib,BRAVE-AA1,discontinuation_due_to_ae_rate,2 mg Baricitinib /4 mg Baricitinib Phase 3,,,0,0,
NCT03570749,Baricitinib,BRAVE-AA1,discontinuation_due_to_ae_rate,2 mg Baricitinib / Placebo Phase 3,,,0,0,
NCT03570749,Baricitinib,BRAVE-AA1,discontinuation_due_to_ae_rate,4 mg Baricitinib / Placebo Phase 3,,,0,0,
NCT03570749,Baricitinib,BRAVE-AA1,discontinuation_due_to_ae_rate,4 mg Baricitinib /4 mg Baricitinib Phase 3,,,0,0,
NCT03570749,Baricitinib,BRAVE-AA1,discontinuation_due_to_ae_rate,4 mg Baricitinib Phase 3 Open-Label Addendum,,,0,0,
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,Placebo Phase 2,Upper respiratory tract infection,Infections and infestations,5,28,17.9
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,2 mg Baricitinib Phase 2,Upper respiratory tract infection,Infections and infestations,8,27,29.6
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,4 mg Baricitinib Phase 2,Upper respiratory tract infection,Infections and infestations,8,27,29.6
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,"All Baricitinib Phase 2 (Combined Baricitinib: 1 mg/4 mg, 2 mg and 4 mg)",Upper respiratory tract infection,Infections and infestations,32,106,30.2
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,Placebo Phase 3,Upper respiratory tract infection,Infections and infestations,10,189,5.3
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,2 mg Baricitinib Phase 3,Upper respiratory tract infection,Infections and infestations,17,183,9.3
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,4 mg Baricitinib Phase 3,Upper respiratory tract infection,Infections and infestations,28,280,10.0
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,All Baricitinib Phase 3 (Combined Baricitinib: 2 mg and 4 mg),Upper respiratory tract infection,Infections and infestations,63,619,10.2
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,4 mg Baricitinib Phase 3 Open-Label Addendum,Upper respiratory tract infection,Infections and infestations,3,19,15.8
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,Placebo Phase 2,Acne,Skin and subcutaneous tissue disorders,0,28,0.0
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,2 mg Baricitinib Phase 2,Acne,Skin and subcutaneous tissue disorders,2,27,7.4
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,4 mg Baricitinib Phase 2,Acne,Skin and subcutaneous tissue disorders,3,27,11.1
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,"All Baricitinib Phase 2 (Combined Baricitinib: 1 mg/4 mg, 2 mg and 4 mg)",Acne,Skin and subcutaneous tissue disorders,8,106,7.5
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,Placebo Phase 3,Acne,Skin and subcutaneous tissue disorders,1,189,0.5
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,2 mg Baricitinib Phase 3,Acne,Skin and subcutaneous tissue disorders,13,183,7.1
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,4 mg Baricitinib Phase 3,Acne,Skin and subcutaneous tissue disorders,19,280,6.8
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,All Baricitinib Phase 3 (Combined Baricitinib: 2 mg and 4 mg),Acne,Skin and subcutaneous tissue disorders,49,619,7.9
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,4 mg Baricitinib Phase 3 Open-Label Addendum,Acne,Skin and subcutaneous tissue disorders,4,19,21.1
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,Placebo Phase 2,Covid-19,Infections and infestations,0,28,0.0
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,2 mg Baricitinib Phase 2,Covid-19,Infections and infestations,0,27,0.0
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,4 mg Baricitinib Phase 2,Covid-19,Infections and infestations,2,27,7.4
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,"All Baricitinib Phase 2 (Combined Baricitinib: 1 mg/4 mg, 2 mg and 4 mg)",Covid-19,Infections and infestations,15,106,14.2
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,Placebo Phase 3,Covid-19,Infections and infestations,3,189,1.6
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,2 mg Baricitinib Phase 3,Covid-19,Infections and infestations,18,183,9.8
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,4 mg Baricitinib Phase 3,Covid-19,Infections and infestations,46,280,16.4
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,All Baricitinib Phase 3 (Combined Baricitinib: 2 mg and 4 mg),Covid-19,Infections and infestations,130,619,21.0
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,4 mg Baricitinib Phase 3 Open-Label Addendum,Covid-19,Infections and infestations,2,19,10.5
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,Placebo Phase 2,Urinary tract infection,Infections and infestations,1,28,3.6
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,2 mg Baricitinib Phase 2,Urinary tract infection,Infections and infestations,1,27,3.7
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,4 mg Baricitinib Phase 2,Urinary tract infection,Infections and infestations,1,27,3.7
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,"All Baricitinib Phase 2 (Combined Baricitinib: 1 mg/4 mg, 2 mg and 4 mg)",Urinary tract infection,Infections and infestations,6,106,5.7
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,Placebo Phase 3,Urinary tract infection,Infections and infestations,4,189,2.1
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,2 mg Baricitinib Phase 3,Urinary tract infection,Infections and infestations,6,183,3.3
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,4 mg Baricitinib Phase 3,Urinary tract infection,Infections and infestations,16,280,5.7
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,All Baricitinib Phase 3 (Combined Baricitinib: 2 mg and 4 mg),Urinary tract infection,Infections and infestations,30,619,4.8
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,4 mg Baricitinib Phase 3 Open-Label Addendum,Urinary tract infection,Infections and infestations,3,19,15.8
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,Placebo Phase 2,Nasopharyngitis,Infections and infestations,1,28,3.6
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,2 mg Baricitinib Phase 2,Nasopharyngitis,Infections and infestations,4,27,14.8
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,4 mg Baricitinib Phase 2,Nasopharyngitis,Infections and infestations,2,27,7.4
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,"All Baricitinib Phase 2 (Combined Baricitinib: 1 mg/4 mg, 2 mg and 4 mg)",Nasopharyngitis,Infections and infestations,14,106,13.2
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,Placebo Phase 3,Nasopharyngitis,Infections and infestations,12,189,6.3
NCT03570749,Baricitinib,BRAVE-AA1,most_common_adverse_events,2 mg Baricitinib Phase 3,Nasopharyngitis,Infections and infestations,13,183,7.1
