nct_id,drug,trial_name,rank,position,measure_type,scale,scale_component,scale_variant,baseline_reference,timepoints,through,analysis_population,subgroup_labels,study_period,event_type,criterion_index,criterion_role,criterion_scale,criterion_scale_component,criterion_scale_variant,criterion_metric,criterion_comparator,criterion_value,criterion_unit,criterion_scale_min,criterion_scale_max,criterion_assessed_at,verbatim
NCT04146363,Lebrikizumab,,secondary,30,change_from_baseline,EQ-5D-5L,Index,,baseline,16w,,,,,,0,,,,,,,,,,,,Change From Baseline in European Quality of Life-5 Dimensions-5 Levels (EQ-5D-5L) at Week 16 - Health State Index
NCT04146363,Lebrikizumab,,secondary,31,change_from_baseline,EQ-5D-5L,VAS,,baseline,16w,,,,,,0,,,,,,,,,,,,Change From Baseline in EQ-5D-5L at Week 16 - Visual Analog Scale (VAS)
NCT04146363,Lebrikizumab,,secondary,32,change_from_baseline,POEM,,,baseline,16w,,,,,,0,,,,,,,,,,,,Change From Baseline in Patient Oriented Eczema Measure (POEM) at Week 16
NCT04146363,Lebrikizumab,,secondary,33,change_from_baseline,PROMIS,Anxiety,,baseline,16w,,adolescents,,,,0,,,,,,,,,,,,Change From Baseline in Patient-Reported Outcomes Measurement Information System (PROMIS) Anxiety at Week 16 - Adolescents
NCT04146363,Lebrikizumab,,secondary,34,change_from_baseline,PROMIS,Depression,,baseline,16w,,adolescents,,,,0,,,,,,,,,,,,Change From Baseline in PROMIS Depression at Week 16 - Adolescents
NCT04146363,Lebrikizumab,,secondary,35,change_from_baseline,PROMIS,Anxiety,,baseline,16w,,adults,,,,0,,,,,,,,,,,,Change From Baseline in PROMIS Anxiety at Week 16 - Adults
NCT04146363,Lebrikizumab,,secondary,36,change_from_baseline,PROMIS,Depression,,baseline,16w,,adults,,,,0,,,,,,,,,,,,Change From Baseline in PROMIS Depression at Week 16 - Adults
NCT04146363,Lebrikizumab,,secondary,37,change_from_baseline,ACQ-5,,,baseline,16w,,comorbid_asthma,,,,0,,,,,,,,,,,,Change From Baseline in Asthma Control Questionnaire (ACQ-5) Score at Week 16 in Participants Who Have Self-Reported Comorbid Asthma
NCT04146363,Lebrikizumab,,secondary,38,change_from_baseline,CDLQI,,,baseline,16w,,adolescents,,,,0,,,,,,,,,,,,Change From Baseline in Children's Dermatology Life Quality Index (CDLQI) at Week 16 - Adolescents
NCT04178967,Lebrikizumab,ADvocate2,primary,1,responder_rate,IGA,,,baseline,16w,,,,,,1,responder,IGA,,,absolute_score,in,"[0, 1]",score,,,,Percentage of Participants With an Investigator Global Assessment (IGA) Score of 0 or 1 and a Reduction ≥2 Points From Baseline to Week 16 (Time frame: Baseline to Week 16)
NCT04178967,Lebrikizumab,ADvocate2,primary,1,responder_rate,IGA,,,baseline,16w,,,,,,2,responder,IGA,,,point_reduction_from_baseline,>=,2,points,,,,Percentage of Participants With an Investigator Global Assessment (IGA) Score of 0 or 1 and a Reduction ≥2 Points From Baseline to Week 16 (Time frame: Baseline to Week 16)
NCT04178967,Lebrikizumab,ADvocate2,secondary,1,responder_rate,IGA,,,baseline,2w,,,,,,1,responder,IGA,,,absolute_score,in,"[0, 1]",score,,,,Percentage of Participants With an IGA Score of 0 or 1 and a Reduction ≥2 Points From Baseline to Week 2
NCT04178967,Lebrikizumab,ADvocate2,secondary,1,responder_rate,IGA,,,baseline,2w,,,,,,2,responder,IGA,,,point_reduction_from_baseline,>=,2,points,,,,Percentage of Participants With an IGA Score of 0 or 1 and a Reduction ≥2 Points From Baseline to Week 2
NCT04178967,Lebrikizumab,ADvocate2,secondary,2,responder_rate,IGA,,,baseline,4w,,,,,,1,responder,IGA,,,absolute_score,in,"[0, 1]",score,,,,Percentage of Participants With an IGA Score of 0 or 1 and a Reduction ≥2 Points From Baseline to Week 4
NCT04178967,Lebrikizumab,ADvocate2,secondary,2,responder_rate,IGA,,,baseline,4w,,,,,,2,responder,IGA,,,point_reduction_from_baseline,>=,2,points,,,,Percentage of Participants With an IGA Score of 0 or 1 and a Reduction ≥2 Points From Baseline to Week 4
NCT04178967,Lebrikizumab,ADvocate2,secondary,3,responder_rate,IGA,,,baseline,16w,,,,,,1,responder,IGA,,,absolute_score,in,"[0, 1]",score,,,,Percentage of Participants With an IGA Score of 0 or 1 and a Reduction ≥2 Points From Baseline to Week 16
NCT04178967,Lebrikizumab,ADvocate2,secondary,3,responder_rate,IGA,,,baseline,16w,,,,,,2,responder,IGA,,,point_reduction_from_baseline,>=,2,points,,,,Percentage of Participants With an IGA Score of 0 or 1 and a Reduction ≥2 Points From Baseline to Week 16
NCT04178967,Lebrikizumab,ADvocate2,secondary,4,responder_rate,EASI,,,baseline,16w,,,,,,1,responder,EASI,,,percent_improvement_from_baseline,>=,90,percent,,,,Percentage of Participants Achieving EASI-90 (≥90% Reduction in EASI Score) From Baseline to Week 16
NCT04178967,Lebrikizumab,ADvocate2,secondary,5,percent_change_from_baseline,Pruritus NRS,,,baseline,16w,,,,,,0,,,,,,,,,,,,Percentage Change in Pruritus Numerical Rating Scale (NRS) Score From Baseline to Week 16
NCT04178967,Lebrikizumab,ADvocate2,secondary,6,responder_rate,Pruritus NRS,,,baseline,16w,,,,,,1,responder,Pruritus NRS,,,point_reduction_from_baseline,>=,4,points,,,,Percentage of Participants With a Pruritus NRS Score of ≥4-points at Baseline Who Achieve a ≥4-point Reduction in Pruritus NRS Score From Baseline to Week 16
NCT04178967,Lebrikizumab,ADvocate2,secondary,6,responder_rate,Pruritus NRS,,,baseline,16w,,,,,,2,subgroup,Pruritus NRS,,,absolute_score,>=,4,score,,,"[""baseline""]",Percentage of Participants With a Pruritus NRS Score of ≥4-points at Baseline Who Achieve a ≥4-point Reduction in Pruritus NRS Score From Baseline to Week 16
NCT04178967,Lebrikizumab,ADvocate2,secondary,7,responder_rate,Pruritus NRS,,,baseline,16w,,,,,,1,responder,Pruritus NRS,,,point_reduction_from_baseline,>=,4,points,,,,Percentage of Participants With a Pruritus NRS Score of ≥5-points at Baseline Who Achieve a ≥4-point Reduction in Pruritus NRS Score From Baseline to Week 16
NCT04178967,Lebrikizumab,ADvocate2,secondary,7,responder_rate,Pruritus NRS,,,baseline,16w,,,,,,2,subgroup,Pruritus NRS,,,absolute_score,>=,5,score,,,"[""baseline""]",Percentage of Participants With a Pruritus NRS Score of ≥5-points at Baseline Who Achieve a ≥4-point Reduction in Pruritus NRS Score From Baseline to Week 16
NCT04178967,Lebrikizumab,ADvocate2,secondary,8,percent_change_from_baseline,EASI,,,baseline,16w,,,,,,0,,,,,,,,,,,,Percentage Change in EASI Score From Baseline to Week 16
NCT04178967,Lebrikizumab,ADvocate2,secondary,9,change_from_baseline,BSA,,,baseline,16w,,,,,,0,,,,,,,,,,,,Change From Baseline in Percent Body Surface Area (BSA) at Week 16
NCT04178967,Lebrikizumab,ADvocate2,secondary,10,responder_rate,EASI,,,baseline,4w,,,,,,1,responder,EASI,,,percent_improvement_from_baseline,>=,90,percent,,,,Percentage of Participants Achieving EASI-90 From Baseline to Week 4
NCT04178967,Lebrikizumab,ADvocate2,secondary,11,change_from_baseline,DLQI,,,baseline,16w,,,,,,0,,,,,,,,,,,,Change From Baseline in Dermatology Life Quality Index (DLQI) at Week 16
NCT04178967,Lebrikizumab,ADvocate2,secondary,12,responder_rate,DLQI,,,baseline,16w,,,,,,1,responder,DLQI,,,point_reduction_from_baseline,>=,4,points,,,,Percentage of Participants Achieving ≥4-point Improvement in DLQI From Baseline to Week 16
NCT04178967,Lebrikizumab,ADvocate2,secondary,13,responder_rate,DLQI,,,baseline,16w,,,,,,1,responder,DLQI,,,point_reduction_from_baseline,>=,4,points,,,,Percentage of Participants With a DLQI Total Score of ≥4-point at Baseline Achieving ≥4-point Improvement in DLQI From Baseline to Week 16
NCT04178967,Lebrikizumab,ADvocate2,secondary,13,responder_rate,DLQI,,,baseline,16w,,,,,,2,subgroup,DLQI,,,absolute_score,>=,4,score,,,"[""baseline""]",Percentage of Participants With a DLQI Total Score of ≥4-point at Baseline Achieving ≥4-point Improvement in DLQI From Baseline to Week 16
NCT04178967,Lebrikizumab,ADvocate2,secondary,14,percent_change_from_baseline,Sleep-loss,,,baseline,16w,,,,,,0,,,,,,,,,,,,Percentage Change in Sleep-loss Score From Baseline to Week 16
NCT04178967,Lebrikizumab,ADvocate2,secondary,15,change_from_baseline,Sleep-loss,,,baseline,16w,,,,,,0,,,,,,,,,,,,Change From Baseline in Sleep-loss Score at Week 16
NCT04178967,Lebrikizumab,ADvocate2,secondary,16,responder_rate,Sleep-loss,,,baseline,16w,,,,,,1,responder,Sleep-loss,,,point_reduction_from_baseline,>=,2,points,,,,Percentage of Participants With a Sleep-loss Score ≥2 Points at Baseline Who Achieve a ≥2 Points Reduction From Baseline to Week 16
NCT04178967,Lebrikizumab,ADvocate2,secondary,16,responder_rate,Sleep-loss,,,baseline,16w,,,,,,2,subgroup,Sleep-loss,,,absolute_score,>=,2,score,,,"[""baseline""]",Percentage of Participants With a Sleep-loss Score ≥2 Points at Baseline Who Achieve a ≥2 Points Reduction From Baseline to Week 16
NCT04178967,Lebrikizumab,ADvocate2,secondary,17,responder_rate,Pruritus NRS,,,baseline,1w,,,,,,1,responder,Pruritus NRS,,,point_reduction_from_baseline,>=,4,points,,,,Percentage of Participants With a Pruritus NRS Score of ≥4 Points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 1
NCT04178967,Lebrikizumab,ADvocate2,secondary,17,responder_rate,Pruritus NRS,,,baseline,1w,,,,,,2,subgroup,Pruritus NRS,,,absolute_score,>=,4,score,,,"[""baseline""]",Percentage of Participants With a Pruritus NRS Score of ≥4 Points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 1
NCT04178967,Lebrikizumab,ADvocate2,secondary,18,responder_rate,Pruritus NRS,,,baseline,2w,,,,,,1,responder,Pruritus NRS,,,point_reduction_from_baseline,>=,4,points,,,,Percentage of Participants With a Pruritus NRS Score of ≥4 Points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 2
NCT04178967,Lebrikizumab,ADvocate2,secondary,18,responder_rate,Pruritus NRS,,,baseline,2w,,,,,,2,subgroup,Pruritus NRS,,,absolute_score,>=,4,score,,,"[""baseline""]",Percentage of Participants With a Pruritus NRS Score of ≥4 Points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 2
NCT04178967,Lebrikizumab,ADvocate2,secondary,19,responder_rate,Pruritus NRS,,,baseline,4w,,,,,,1,responder,Pruritus NRS,,,point_reduction_from_baseline,>=,4,points,,,,Percentage of Participants With a Pruritus NRS Score of ≥4 Points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 4
NCT04178967,Lebrikizumab,ADvocate2,secondary,19,responder_rate,Pruritus NRS,,,baseline,4w,,,,,,2,subgroup,Pruritus NRS,,,absolute_score,>=,4,score,,,"[""baseline""]",Percentage of Participants With a Pruritus NRS Score of ≥4 Points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 4
NCT04178967,Lebrikizumab,ADvocate2,secondary,20,responder_rate,Pruritus NRS,,,baseline,1w,,,,,,1,responder,Pruritus NRS,,,point_reduction_from_baseline,>=,4,points,,,,Percentage of Participants With a Pruritus NRS Score of ≥5 Points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 1
NCT04178967,Lebrikizumab,ADvocate2,secondary,20,responder_rate,Pruritus NRS,,,baseline,1w,,,,,,2,subgroup,Pruritus NRS,,,absolute_score,>=,5,score,,,"[""baseline""]",Percentage of Participants With a Pruritus NRS Score of ≥5 Points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 1
NCT04178967,Lebrikizumab,ADvocate2,secondary,21,responder_rate,Pruritus NRS,,,baseline,2w,,,,,,1,responder,Pruritus NRS,,,point_reduction_from_baseline,>=,4,points,,,,Percentage of Participants With a Pruritus NRS Score of ≥5 Points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 2
NCT04178967,Lebrikizumab,ADvocate2,secondary,21,responder_rate,Pruritus NRS,,,baseline,2w,,,,,,2,subgroup,Pruritus NRS,,,absolute_score,>=,5,score,,,"[""baseline""]",Percentage of Participants With a Pruritus NRS Score of ≥5 Points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 2
NCT04178967,Lebrikizumab,ADvocate2,secondary,22,responder_rate,Pruritus NRS,,,baseline,4w,,,,,,1,responder,Pruritus NRS,,,point_reduction_from_baseline,>=,4,points,,,,Percentage of Participants With a Pruritus NRS Score of ≥5 Points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 4
NCT04178967,Lebrikizumab,ADvocate2,secondary,22,responder_rate,Pruritus NRS,,,baseline,4w,,,,,,2,subgroup,Pruritus NRS,,,absolute_score,>=,5,score,,,"[""baseline""]",Percentage of Participants With a Pruritus NRS Score of ≥5 Points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 4
NCT04178967,Lebrikizumab,ADvocate2,secondary,23,percent_change_from_baseline,SCORAD,,,baseline,16w,,,,,,0,,,,,,,,,,,,Percentage Change in SCORing Atopic Dermatitis (SCORAD) From Baseline to Week 16
NCT04178967,Lebrikizumab,ADvocate2,secondary,24,pharmacokinetics,,,,,,,,,maintenance,serum_concentration,0,,,,,,,,,,,,Pharmacokinetics (PK): Trough Serum Concentrations of Lebrikizumab in Maintenance Period (C-trough)
NCT04178967,Lebrikizumab,ADvocate2,secondary,25,responder_rate,EASI,,,baseline,16w;52w,,re_randomized_responders,re_randomized_responders,,,1,responder,EASI,,,percent_improvement_from_baseline,>=,75,percent,,,,Percentage of Participants From Those Re-randomized Having Achieved EASI-75 at Week 16 Who Continue to Exhibit EASI-75 at Week 52 (EASI-75 Calculated Relative to Baseline EASI Score)
NCT04178967,Lebrikizumab,ADvocate2,secondary,25,responder_rate,EASI,,,baseline,16w;52w,,re_randomized_responders,re_randomized_responders,,,2,subgroup,EASI,,,percent_improvement_from_baseline,>=,75,percent,,,"[""week_16""]",Percentage of Participants From Those Re-randomized Having Achieved EASI-75 at Week 16 Who Continue to Exhibit EASI-75 at Week 52 (EASI-75 Calculated Relative to Baseline EASI Score)
NCT04178967,Lebrikizumab,ADvocate2,secondary,26,responder_rate,IGA,,,baseline,16w;52w,,re_randomized_responders,re_randomized_responders,,,1,responder,IGA,,,absolute_score,in,"[0, 1]",score,,,,Percentage of Participants From Those Re-randomized Having Achieved IGA 0 or 1 and a ≥2-point Improvement From Baseline at Week 16 Who Continue to Exhibit an IGA 0 or 1 and a ≥2-point Improvement From Baseline at Week 52
NCT04178967,Lebrikizumab,ADvocate2,secondary,26,responder_rate,IGA,,,baseline,16w;52w,,re_randomized_responders,re_randomized_responders,,,2,responder,IGA,,,point_reduction_from_baseline,>=,2,points,,,,Percentage of Participants From Those Re-randomized Having Achieved IGA 0 or 1 and a ≥2-point Improvement From Baseline at Week 16 Who Continue to Exhibit an IGA 0 or 1 and a ≥2-point Improvement From Baseline at Week 52
NCT04178967,Lebrikizumab,ADvocate2,secondary,26,responder_rate,IGA,,,baseline,16w;52w,,re_randomized_responders,re_randomized_responders,,,3,subgroup,IGA,,,absolute_score,in,"[0, 1]",score,,,"[""week_16""]",Percentage of Participants From Those Re-randomized Having Achieved IGA 0 or 1 and a ≥2-point Improvement From Baseline at Week 16 Who Continue to Exhibit an IGA 0 or 1 and a ≥2-point Improvement From Baseline at Week 52
NCT04178967,Lebrikizumab,ADvocate2,secondary,26,responder_rate,IGA,,,baseline,16w;52w,,re_randomized_responders,re_randomized_responders,,,4,subgroup,IGA,,,point_reduction_from_baseline,>=,2,points,,,"[""week_16""]",Percentage of Participants From Those Re-randomized Having Achieved IGA 0 or 1 and a ≥2-point Improvement From Baseline at Week 16 Who Continue to Exhibit an IGA 0 or 1 and a ≥2-point Improvement From Baseline at Week 52
NCT04178967,Lebrikizumab,ADvocate2,secondary,27,responder_rate,Pruritus NRS,,,baseline,16w;52w,,re_randomized_responders,re_randomized_responders,,,1,responder,Pruritus NRS,,,point_reduction_from_baseline,>=,4,points,,,,Percentage of Participants From Those With a Pruritus NRS of ≥4-points at Baseline Re-randomized Having Achieved ≥4-point Reduction From Baseline at Week 16 Who Continue to Exhibit ≥4-point Reduction From Baseline at Week 52
NCT04178967,Lebrikizumab,ADvocate2,secondary,27,responder_rate,Pruritus NRS,,,baseline,16w;52w,,re_randomized_responders,re_randomized_responders,,,2,subgroup,Pruritus NRS,,,point_reduction_from_baseline,>=,4,points,,,"[""week_16""]",Percentage of Participants From Those With a Pruritus NRS of ≥4-points at Baseline Re-randomized Having Achieved ≥4-point Reduction From Baseline at Week 16 Who Continue to Exhibit ≥4-point Reduction From Baseline at Week 52
NCT04178967,Lebrikizumab,ADvocate2,secondary,27,responder_rate,Pruritus NRS,,,baseline,16w;52w,,re_randomized_responders,re_randomized_responders,,,3,subgroup,Pruritus NRS,,,absolute_score,>=,4,score,,,"[""baseline""]",Percentage of Participants From Those With a Pruritus NRS of ≥4-points at Baseline Re-randomized Having Achieved ≥4-point Reduction From Baseline at Week 16 Who Continue to Exhibit ≥4-point Reduction From Baseline at Week 52
NCT04178967,Lebrikizumab,ADvocate2,secondary,28,responder_rate,Pruritus NRS,,,baseline,16w;52w,,re_randomized_responders,re_randomized_responders,,,1,responder,Pruritus NRS,,,point_reduction_from_baseline,>=,4,points,,,,Percentage of Participants From Those With a Pruritus NRS of ≥5-points at Baseline Re-randomized Having Achieved ≥4-point Reduction From Baseline at Week 16 Who Continue to Exhibit ≥4-point Reduction From Baseline at Week 52
NCT04178967,Lebrikizumab,ADvocate2,secondary,28,responder_rate,Pruritus NRS,,,baseline,16w;52w,,re_randomized_responders,re_randomized_responders,,,2,subgroup,Pruritus NRS,,,point_reduction_from_baseline,>=,4,points,,,"[""week_16""]",Percentage of Participants From Those With a Pruritus NRS of ≥5-points at Baseline Re-randomized Having Achieved ≥4-point Reduction From Baseline at Week 16 Who Continue to Exhibit ≥4-point Reduction From Baseline at Week 52
NCT04178967,Lebrikizumab,ADvocate2,secondary,28,responder_rate,Pruritus NRS,,,baseline,16w;52w,,re_randomized_responders,re_randomized_responders,,,3,subgroup,Pruritus NRS,,,absolute_score,>=,5,score,,,"[""baseline""]",Percentage of Participants From Those With a Pruritus NRS of ≥5-points at Baseline Re-randomized Having Achieved ≥4-point Reduction From Baseline at Week 16 Who Continue to Exhibit ≥4-point Reduction From Baseline at Week 52
NCT04178967,Lebrikizumab,ADvocate2,secondary,29,percent_change_from_baseline,SCORAD,,,baseline,16w;52w,,re_randomized_responders,re_randomized_responders,,,1,subgroup,EASI,,,percent_improvement_from_baseline,>=,75,percent,,,"[""week_16""]",Percentage Change in SCORAD (From Those Re-randomized Having Achieved EASI-75 at Week 16) From Baseline at Week 52
NCT04178967,Lebrikizumab,ADvocate2,secondary,30,change_from_baseline,EQ-5D-5L,Index,,baseline,16w,,,,,,0,,,,,,,,,,,,Change From Baseline in European Quality of Life-5 Dimensions-5 Levels (EQ-5D-5L) at Week 16 - Health State Index
NCT04178967,Lebrikizumab,ADvocate2,secondary,31,change_from_baseline,EQ-5D-5L,VAS,,baseline,16w,,,,,,0,,,,,,,,,,,,Change From Baseline in EQ-5D-5L at Week 16 - Visual Analog Scale (VAS)
NCT04178967,Lebrikizumab,ADvocate2,secondary,32,change_from_baseline,POEM,,,baseline,16w,,,,,,0,,,,,,,,,,,,Change From Baseline in Patient Oriented Eczema Measure (POEM) at Week 16
NCT04178967,Lebrikizumab,ADvocate2,secondary,33,change_from_baseline,PROMIS,Anxiety,,baseline,16w,,adolescents,,,,0,,,,,,,,,,,,Change From Baseline in Patient-Reported Outcomes Measurement Information System (PROMIS) Anxiety at Week 16-Adolescents
NCT04178967,Lebrikizumab,ADvocate2,secondary,34,change_from_baseline,PROMIS,Anxiety,,baseline,16w,,adults,,,,0,,,,,,,,,,,,Change From Baseline in PROMIS Anxiety at Week 16 - Adults
NCT04178967,Lebrikizumab,ADvocate2,secondary,35,change_from_baseline,PROMIS,Depression,,baseline,16w,,adolescents,,,,0,,,,,,,,,,,,Change From Baseline in PROMIS Depression at Week 16- Adolescents
NCT04178967,Lebrikizumab,ADvocate2,secondary,36,change_from_baseline,PROMIS,Depression,,baseline,16w,,adults,,,,0,,,,,,,,,,,,Change From Baseline in PROMIS Depression at Week 16- Adults
NCT04178967,Lebrikizumab,ADvocate2,secondary,37,change_from_baseline,ACQ-5,,,baseline,16w,,comorbid_asthma,,,,0,,,,,,,,,,,,Change From Baseline in Asthma Control Questionnaire (ACQ-5) Score at Week 16 in Participants Who Have Self-reported Comorbid Asthma
NCT04178967,Lebrikizumab,ADvocate2,secondary,38,change_from_baseline,CDLQI,,,baseline,16w,,,,,,0,,,,,,,,,,,,Change From Baseline in Children's Dermatology Life Quality Index (CDLQI) at Week 16
NCT04250337,Lebrikizumab,ADhere,primary,1,responder_rate,IGA,,,baseline,16w,,,,,,1,responder,IGA,,,absolute_score,in,"[0, 1]",score,,,,Percentage of Participants With an Investigator's Global Assessment (IGA) Score of 0 or 1 and a Reduction ≥2-points From Baseline to Week 16. (Time frame: Baseline to Week 16)
NCT04250337,Lebrikizumab,ADhere,primary,1,responder_rate,IGA,,,baseline,16w,,,,,,2,responder,IGA,,,point_reduction_from_baseline,>=,2,points,,,,Percentage of Participants With an Investigator's Global Assessment (IGA) Score of 0 or 1 and a Reduction ≥2-points From Baseline to Week 16. (Time frame: Baseline to Week 16)
NCT04250337,Lebrikizumab,ADhere,secondary,1,responder_rate,EASI,,,baseline,16w,,,,,,1,responder,EASI,,,percent_improvement_from_baseline,>=,90,percent,,,,Percentage of Participants Achieving EASI-90 (≥90% Reduction From Baseline in EASI Score) at Week 16
NCT04250337,Lebrikizumab,ADhere,secondary,2,percent_change_from_baseline,Pruritus NRS,,,baseline,16w,,,,,,0,,,,,,,,,,,,Percent Change in Pruritus Numerical Rating Scale (NRS) Score From Baseline to Week 16
NCT04250337,Lebrikizumab,ADhere,secondary,3,responder_rate,Pruritus NRS,,,baseline,16w,,,,,,1,responder,Pruritus NRS,,,point_reduction_from_baseline,>=,4,points,,,,Percentage of Participants With a Pruritus NRS of ≥4-Points at Baseline Who Achieve a ≥4-Point Reduction From Baseline to Week 16
NCT04250337,Lebrikizumab,ADhere,secondary,3,responder_rate,Pruritus NRS,,,baseline,16w,,,,,,2,subgroup,Pruritus NRS,,,absolute_score,>=,4,score,,,"[""baseline""]",Percentage of Participants With a Pruritus NRS of ≥4-Points at Baseline Who Achieve a ≥4-Point Reduction From Baseline to Week 16
NCT04250337,Lebrikizumab,ADhere,secondary,4,responder_rate,Pruritus NRS,,,baseline,16w,,,,,,1,responder,Pruritus NRS,,,point_reduction_from_baseline,>=,4,points,,,,Percentage of Participants With a Pruritus NRS of ≥5-points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 16
NCT04250337,Lebrikizumab,ADhere,secondary,4,responder_rate,Pruritus NRS,,,baseline,16w,,,,,,2,subgroup,Pruritus NRS,,,absolute_score,>=,5,score,,,"[""baseline""]",Percentage of Participants With a Pruritus NRS of ≥5-points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 16
NCT04250337,Lebrikizumab,ADhere,secondary,5,percent_change_from_baseline,EASI,,,baseline,16w,,,,,,0,,,,,,,,,,,,Percent Change in EASI Score From Baseline at Week 16
NCT04250337,Lebrikizumab,ADhere,secondary,6,change_from_baseline,BSA,,,baseline,16w,,,,,,0,,,,,,,,,,,,Change From Baseline to Week 16 in Percent Body Surface Area (BSA)
NCT04250337,Lebrikizumab,ADhere,secondary,7,responder_rate,EASI,,,,4w,,,,,,1,responder,EASI,,,percent_improvement_from_baseline,>=,90,percent,,,,Percentage of Participants Achieving EASI-90 at Week 4
NCT04250337,Lebrikizumab,ADhere,secondary,8,percent_change_from_baseline,Sleep-loss,,,baseline,16w,,,,,,0,,,,,,,,,,,,Percent Change in Sleep-loss Score From Baseline to Week 16
NCT04250337,Lebrikizumab,ADhere,secondary,9,change_from_baseline,Sleep-loss,,,baseline,16w,,,,,,0,,,,,,,,,,,,Change From Baseline in Sleep-loss Score at Week 16
NCT04250337,Lebrikizumab,ADhere,secondary,10,responder_rate,Pruritus NRS,,,baseline,4w,,,,,,1,responder,Pruritus NRS,,,point_reduction_from_baseline,>=,4,points,,,,Percentage of Participants With a Pruritus NRS of ≥4-points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 4
NCT04250337,Lebrikizumab,ADhere,secondary,10,responder_rate,Pruritus NRS,,,baseline,4w,,,,,,2,subgroup,Pruritus NRS,,,absolute_score,>=,4,score,,,"[""baseline""]",Percentage of Participants With a Pruritus NRS of ≥4-points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 4
NCT04250337,Lebrikizumab,ADhere,secondary,11,responder_rate,Pruritus NRS,,,baseline,2w,,,,,,1,responder,Pruritus NRS,,,point_reduction_from_baseline,>=,4,points,,,,Percentage of Participants With a Pruritus NRS of ≥4-points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 2
NCT04250337,Lebrikizumab,ADhere,secondary,11,responder_rate,Pruritus NRS,,,baseline,2w,,,,,,2,subgroup,Pruritus NRS,,,absolute_score,>=,4,score,,,"[""baseline""]",Percentage of Participants With a Pruritus NRS of ≥4-points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 2
NCT04250337,Lebrikizumab,ADhere,secondary,12,responder_rate,Pruritus NRS,,,baseline,1w,,,,,,1,responder,Pruritus NRS,,,point_reduction_from_baseline,>=,4,points,,,,Percentage of Participants With a Pruritus NRS of ≥4-points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 1
NCT04250337,Lebrikizumab,ADhere,secondary,12,responder_rate,Pruritus NRS,,,baseline,1w,,,,,,2,subgroup,Pruritus NRS,,,absolute_score,>=,4,score,,,"[""baseline""]",Percentage of Participants With a Pruritus NRS of ≥4-points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 1
NCT04250337,Lebrikizumab,ADhere,secondary,13,responder_rate,Pruritus NRS,,,baseline,4w,,,,,,1,responder,Pruritus NRS,,,point_reduction_from_baseline,>=,4,points,,,,Percentage of Participants With a Pruritus NRS of ≥5-points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 4
NCT04250337,Lebrikizumab,ADhere,secondary,13,responder_rate,Pruritus NRS,,,baseline,4w,,,,,,2,subgroup,Pruritus NRS,,,absolute_score,>=,5,score,,,"[""baseline""]",Percentage of Participants With a Pruritus NRS of ≥5-points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 4
NCT04250337,Lebrikizumab,ADhere,secondary,14,responder_rate,Pruritus NRS,,,baseline,2w,,,,,,1,responder,Pruritus NRS,,,point_reduction_from_baseline,>=,4,points,,,,Percentage of Participants With a Pruritus NRS of ≥5-points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 2
NCT04250337,Lebrikizumab,ADhere,secondary,14,responder_rate,Pruritus NRS,,,baseline,2w,,,,,,2,subgroup,Pruritus NRS,,,absolute_score,>=,5,score,,,"[""baseline""]",Percentage of Participants With a Pruritus NRS of ≥5-points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 2
NCT04250337,Lebrikizumab,ADhere,secondary,15,responder_rate,Pruritus NRS,,,baseline,1w,,,,,,1,responder,Pruritus NRS,,,point_reduction_from_baseline,>=,4,points,,,,Percentage of Participants With a Pruritus NRS of ≥5-points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 1
NCT04250337,Lebrikizumab,ADhere,secondary,15,responder_rate,Pruritus NRS,,,baseline,1w,,,,,,2,subgroup,Pruritus NRS,,,absolute_score,>=,5,score,,,"[""baseline""]",Percentage of Participants With a Pruritus NRS of ≥5-points at Baseline Who Achieve a ≥4-point Reduction From Baseline to Week 1
